commentId,suggestionId,body,author,link,timestamp
(227346,112025,"\r\n  Oh BTW, I have had McD'z frappes.......They are too sweet and is made from coffee extracts not actual coffee. Those I would classify as a dessert, but if they did make an original frappe it may be better and less sweeter. In going to Mc'D'z website and looking up the nutrition info I found out about the extracts and sugar content....WOW...........but they do make and Iced Latte that is made with Expresso, milk and syrups of your choice. Their Iced Coffee (Original) is decent too.\nI have also hadthe Burger King Mocha Iced Coffee and found it to be very good, BUT also high in sugar, but not real sweet like the frappe.\nSince I am not going to SBfor fraps anymore I havebeen making my own at home brewing fresh strong coffee, adding sugar to my taste and coffeemate, chill and blend with ice...........I not only save money, but get to enjoy an ice cold frap to the best copy-cat I can make. Infact my friend calls me when she's coming over and says....\""Have me a frap ready\"" She too is disappointed in SB and stopped spending her money there.........\r\n",1Ristretto,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/18/2010 3:39 AM)
(227347,112025,\r\n  I think it's insane that people want Starbucks to have both the old and new recipes in the store. It's not as simple as you think!\r\n,wendella,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,9/16/2010 9:57 PM)
(227348,112026,"\r\n  As an employee, I love the new frappuccinos. I personally think it is easier and i think that all Starbucks drinks drinks should be \""however-you-want-it\""and this is their great idea that is very popular in my store. :)\r\n",mthom616,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwh5AAC,6/26/2010 1:27 PM)
(227349,112026,"\r\n  As a customer, I love the new frappuccinos as well. Every one I've had has been a perfect consistency, which only happened half the time before the change.\r\n",carollk,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwh5AAC,6/26/2010 2:04 PM)
(227350,112026,"\r\n  How do you know for sure that the majority has spoken against the new Frapp recipe? Have you spoken to every Starbucks customer that drinks Frapps? That is only an opinion. There is quite a difference between what is fact and opinion. I believe you have every right to be disappointed with the new recipe, but unless you have a crystal ball, only Starbucks knows whether it was a successful change or not. In time the numbers will tell the truth! And the numbers don't lie!\r\n",chicagosbrocks,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwh5AAC,6/26/2010 3:51 PM)
(227351,112026,"\r\n  I've had a lot of customers complain that the new ones are tasteless, especially the ones who get frappucinos on a regular basis. What i've found is:\nif you get a mocha frappuccino: less frapp roast more mocha\nif you get a vanilla frappuccino lite: use extra sugar free vanilla\ni have one customer who gets a light ice coffee frappuccino light and we found one pump of regular base and one of light is better.\r\n",sixo6oh,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwh5AAC,6/26/2010 3:57 PM)
(227352,112026,"\r\n  If the majority didn't like it, it wouldn't be selling so well\r\n",BaristagirlON,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwh5AAC,6/27/2010 5:12 AM)
(227353,112026,"\r\n  \n \n\nOk so i went to starbucks all the time!!! I only got a double chocolate chip frappacino. One day I went to Starbucks and I got a Frap. but i tasted very bad. It tasted like water and didn't have any flavor to it!!! I went there again a different day and got the same drink I always get and this time it was back to the way it tasted. A couple of day's later I got the same thing but this time it tasted horrible!!!! I asked \""why does it taste different\""? and he said \""we have a new frappacino recipe\"". So ever since I saw the new frappacino comercials I never went back to Starbucks again!!! I have now been going to different coffee shops, even though they don't sell frappacino's at all. I have had to adjust to something else. The make it your own Fraps. aren't the best. But I think those who liked the old Fraps. and the new Make It Your Own Fraps. should still be able to get what thay want. That way all customers will be happy. I always went to starbucks but now i don't! I do hope that they will read these comments and do something about it. You don't have to take away it. You can make a compromise. Like the one i suggested in my comment. Please hear us out, and do something about it. The new ones and tastless. They should survey everyone that comes in Starbucks and see if they liked the old Fraps or the New Make It Your Own Fraps. But you would have to survey the people that drink Frappacino's. \n\n\n\n\n\r\n",ilove_oldfraps,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwh5AAC,7/8/2010 10:49 PM)
(227354,112026,"\r\n  ILOVE the new fraps... maybe the right people just arent making your drink and putting too much milk and not enough flavoring, try extra syrup, but don't knock the drink the consistency is much better...\r\n",a3909,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwh5AAC,7/10/2010 8:48 PM)
(230610,113089,"\r\n  That sounds good! If you're looking for a london fog iced tea, you can purchase an earl grey tea with one extra tea bag (so it's brewed to double strength) and ask cup of ice along side. Once the tea cools, pour it over the ice. The ice will balance out the strength of the tea, and you'll have a delish earl grey (london fog) iced tea. I wouldn't even know where to begin with creating a london fog frappuccino, but it sounds amazing! One thumb up!\r\n",french_pressed,http://mystarbucksidea.force.com/ideaview?id=08750000000HeAoAAK,8/29/2011 4:48 PM)
(230611,113089,\r\n  I voted you up. This sounds like a yummy idea for a cold drink. Absolutely at least worth a round of testing.\r\n,Melody,http://mystarbucksidea.force.com/ideaview?id=08750000000HeAoAAK,8/29/2011 6:54 PM)
(230612,113091,\r\n  There already is a caramel macchiato frappuccino. And it's closer to the real thing. Ask a barista for it... It's vanilla bean with shots affogatto and caramel sauce\r\n,lil_skmo,http://mystarbucksidea.force.com/ideaview?id=08750000000HeIiAAK,8/31/2011 1:15 PM)
(230613,113091,"\r\n  Yes, this can be made and is made on a regular basis.\r\n",Boldcrema,http://mystarbucksidea.force.com/ideaview?id=08750000000HeIiAAK,8/31/2011 3:25 PM)
(230614,113091,"\r\n  No, there is not an official frappuccino called this lil skmo. But it can be made.\r\n",Boldcrema,http://mystarbucksidea.force.com/ideaview?id=08750000000HeIiAAK,8/31/2011 3:25 PM)
(230615,113091,\r\n  What's the obese rate in this country ?\r\n,coffeeguySD,http://mystarbucksidea.force.com/ideaview?id=08750000000HeIiAAK,8/31/2011 4:28 PM)
(230616,113092,"\r\n  First and foremost if you are on a diet, frappuccino's should not be a part of it. However, if you eat healthy most of the times and exercise, a frappuccino once in a while is not going to spoil your diet.\nCalories\nThe tall 12-oz. size of the Starbucks Light Coffee\nFrappuccino has 90 calories, the grande 16-oz. size contains 110 calories and the 20-oz. venti size has 190 calories. These calories primarily come from the sugar content of the drinks.\nThe light coffee frappuccinos are fat-free and have 20 to 39 grams of sugar and 2 to 5 g protein, depending on the size. They also contain 8 to 15 percent of the recommended daily value of calcium.\nTips\nThe light coffee frappuccino, along with the other light flavors, is already a better choice compared to the standard frappuccinos on Starbucks' menu. To further reduce calories, you can request less syrup and resist the temptation to add whipped cream. Portion control is also key--ordering the tall size over the venti will satisfy your frappuccino craving while keeping calories low.\nAlso your drink:\nStarbucks Cinnamon Dolce Frappuccino\\u00c2\\u00ae Light Blended Coffee-grande\nCalories 140\nFat.5gr\nCarb. 29gr\nProtein 5gr\nSodium 230gr.\nGood Luck :)\r\n",Serpico,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 10:51 AM)
(230617,113092,\r\n  There are brochures that list nutritional content at the SBUX stores. That's what I use to look up the sugar and carbs and other things.\r\n,1yogagirl,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 11:30 AM)
(230618,113092,"\r\n  Not all stores have them 1yogagirl, I know where I go they do not. I've even asked and they told me they did not have them.\r\n",Serpico,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 12:02 PM)
(230619,113092,\r\n  I guess u can look it up on the SBUX website. Or google it.\r\n,1yogagirl,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 12:12 PM)
(230620,113092,\r\n  I've tried to look up nutritional info. in the past on the frapps and it said it varied and I couldn't get it. you know I have been drinking more iced coffee with fat free milk and just one pump of syrup this summer...tastes good and better for you...\r\n,Coffeemum2,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 12:20 PM)
(230621,113092,\r\n  Correct 1yogagirl or go under LiveStrong.com\r\n,Serpico,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 12:36 PM)
(230622,113092,"\r\n  1yogagirl, here's what you get if you try to look up the nutritional analysis of Cinnamon Dolce Frappuccino Light Blended Beverage on the Starbucks Web site:\n\""Were Sorry\nThe nutritional data for this product is not available online. You can find that information at your local store.\"" \nMy local store didn't have the information. Even when I called Starbucks Customer Service, I couldn't get the information.\nSerpico, we low-carbers are more interested in the carb content than the fat or calories in our drinks. My main point is that the association of \""Light\"" with a drink suggests to me (and I'm sure to others) that it should be light in carbs in ALL its syrups, not just in the frappuccino mix. We shouldn't have to say we want a sugar-free AND light drink.\n\r\n",NSG,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 12:37 PM)
(230623,113092,"\r\n  I was only trying to help and when you do diet, everything counts, not just low carb, fat content and calories are just as bad. But, I am not here to tell you how you personally should or shouldn't diet, again, I was trying to send some info for you.\nGood day :)\r\n",Serpico,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 12:40 PM)
(230624,113092,"\r\n  Just have to say this... if you ask for something sugar free but don't say lite/nonfat, etc... of course you're going to get just sugar free. It's what you Asked for.\r\n",lil_skmo,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 1:18 PM)
(230625,113092,\r\n  They tried a sugar free base and it did not bind.\r\n,Boldcrema,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 3:36 PM)
(230626,113092,"\r\n  Tall Frap Lt Blended 20 carbs sugars 17\n\nMocha 25, sugars 21\nCaramel 24, 21 sugars\njava chip 30, 25 sugars\nNSG...Try Starbucks.com/menu.\n\r\n",1yogagirl,http://mystarbucksidea.force.com/ideaview?id=08750000000HeHzAAK,8/31/2011 4:56 PM)
(233909,114578,\r\n  Wow... that made my mouth water... thumbs up!\r\n,hnlworker,http://mystarbucksidea.force.com/ideaview?id=08750000000IigCAAS,3/25/2013 2:25 PM)
(233910,114578,"\r\n  That sounds delicious ...... Yum ,yum\r\n",JasonF77,http://mystarbucksidea.force.com/ideaview?id=08750000000IigCAAS,3/25/2013 3:10 PM)
(233911,114578,\r\n  Oops... *coffee\r\n,jamieannf,http://mystarbucksidea.force.com/ideaview?id=08750000000IigCAAS,3/25/2013 3:38 PM)
(233912,114578,\r\n  I'm surprised this isn't more popular... I'd vote this up 100 times if I could...\r\n,hnlworker,http://mystarbucksidea.force.com/ideaview?id=08750000000IigCAAS,3/25/2013 9:48 PM)
(233913,114578,"\r\n  @hnlworker- I know! I even shared it, and I lost points instead.  There is another tiramisu idea that got 820 points after I posted mine!\r\n",jamieannf,http://mystarbucksidea.force.com/ideaview?id=08750000000IigCAAS,3/26/2013 4:46 AM)
(237257,116469,"\r\n  Actually I totally agree with you @sncParker. I look forward to the different seasons that bring different in this case flavors. It's exciting and truly enjoyable.\nWe are alldifferent, I guess. Also the OP sounds to me like herissues may be a lot deeper that what she may realize, walking around every day with her favorite topping in her purse? I don't know.\r\n",Serpico,http://mystarbucksidea.force.com/ideaview?id=08750000000HisGAAS,10/12/2011 6:30 PM)
(237258,116471,"\r\n  Wow, come to Yuma Arizona, all of our Starbucks carry the Trenta sized reusable cool cup. I got my first one in the Chicago airport in May.\r\n",PeggyinYuma,http://mystarbucksidea.force.com/ideaview?id=08750000000Ha0kAAC,7/25/2011 9:28 PM)
(237259,116472,\r\n  Highly doubtful Starbucks will ever put seasonal or specialty coffees in K-cups. You definately won't see Christmas Blend this year.\nSo...\nBuy a My K-cup or an Ekobrew Cup and you can fill it with all the Starbucks coffee varities you want.Best taste and easiest on the environment.\r\n,DadCooks,http://mystarbucksidea.force.com/ideaview?id=08750000000HlxTAAS,11/11/2011 6:42 PM)
(237260,116474,\r\n  YES to recycling cans!\r\n,kdacorn,http://mystarbucksidea.force.com/ideaview?id=087500000004Hu7AAE,11/3/2012 5:27 PM)
(237261,116475,"\r\n  Smaller doesn't necessarily mean less calories/sugar/fat, don't let the size fool you. Check the label. As far as the prize, look at that as well, how much more are you really saving?\r\n",Serpico,http://mystarbucksidea.force.com/ideaview?id=08750000000HwlEAAS,2/19/2012 2:47 PM)
(237262,116475,\r\n  Yes - definitely need mini muffins in the morning. I don't want to consume all of the calories in the large muffins. I can't eat all of one anyone if I am also drinking a latte. PLEASE make mini muffins.\r\n,buryr,http://mystarbucksidea.force.com/ideaview?id=08750000000HwlEAAS,8/30/2012 7:56 AM)
(237263,116478,\r\n  Just get the regular sugar-free Via and dissolve it in cold water for sugar free iced coffee.\r\n,gobo,http://mystarbucksidea.force.com/ideaview?id=08750000000IBq4AAG,7/25/2012 10:09 AM)
(237264,116482,\r\n  Voted up! I would love it!\r\n,CoffeeMugged,http://mystarbucksidea.force.com/ideaview?id=08750000000KDouAAG,1/26/2015 7:42 PM)
